image_path,class_id,class_name,split,content_hash
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (63).png,4,Severe,test,5562ab400da59c1bd89368b53f2fa9e7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (64).png,4,Severe,train,469aa4edf9ec945da023fc8cc39da3ef
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (65).png,4,Severe,train,b189b7411046181ad3e0ae85c400d01a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (66).png,4,Severe,train,ae26f936854e41a1383ae2eb857a97ee
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (67).png,4,Severe,train,6a039196bf2748cb8a4b7815ecdd94ec
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (68).png,4,Severe,train,8acd894c1cc9c8416cfcd41b429f3c90
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (69).png,4,Severe,train,9a3d9365bee84639f5bbe90863c395ec
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (7).png,4,Severe,test,1faf7f0521589f1d83b28023f0c6be85
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (70).png,4,Severe,train,f9e026350e9030aeb077c98a6a014dca
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (71).png,4,Severe,val,e56d904a926ad9fcddc62a80c32962eb
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (72).png,4,Severe,train,2d9795fcf3bddc81f68f44205717c364
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (73).png,4,Severe,train,82f7c534ee836cd1bddb559509d19a45
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (74).png,4,Severe,train,c94a042b9ff392c6a9aa1d3f38ebc6c7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (75).png,4,Severe,train,453fad00314c335c5a3b81d0e06eb720
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (76).png,4,Severe,train,61d91cb0100163c2049aa18ad595da24
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (77).png,4,Severe,train,8c2ef316dba895f78a0b54f985544397
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (78).png,4,Severe,train,d5364964e10446800fda1c3146f7e68f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (79).png,4,Severe,train,b096ac1dc3054e0352d1e6e37ee75868
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (8).png,4,Severe,test,d8e995cb2160a6209e8de8ca3a410ab8
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (80).png,4,Severe,train,41e2bf96717428e2a2b663bdb0c748c0
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (81).png,4,Severe,train,6973cb7d51a66fc68cdb065a34fd3771
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (82).png,4,Severe,train,1b4c7c24c4d516389cfc0db112930c1c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (83).png,4,Severe,train,9ef9c7a857958070200ad33ea7429331
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (84).png,4,Severe,train,318b0ff70ed3e3875c3473434ba365ba
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (85).png,4,Severe,val,bda6fd679479d2161a551d35b3d4aad9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (86).png,4,Severe,train,54ba0d8ba465f24ffbca2529dac6994b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (87).png,4,Severe,train,9ea300867c96948882338b025c7c06aa
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (88).png,4,Severe,train,9d7314581c1e278e6d3a29f211527841
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (89).png,4,Severe,test,32248de6c043f4771d7886dda1df84ea
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (9).png,4,Severe,train,13ad159a978fa8d8f10e81a02e4d5916
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (90).png,4,Severe,train,d7946b1bcf29dbea2ec321ca142fa50f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (91).png,4,Severe,val,79a4bfb39a5eb92f32ee56268f313b17
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (92).png,4,Severe,train,9a3fad3dbef87fdfb7e4f9c0dd00f4c0
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (93).png,4,Severe,test,1913e069e5e259bd723ab8bcdc0acdda
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (94).png,4,Severe,train,da7494756af6eafa753b835114bc96bf
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (95).png,4,Severe,train,fee2e4b2e5326ced66c04521216e82b2
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (96).png,4,Severe,train,6d2b113abd969df73e856e449a1b3a29
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (97).png,4,Severe,val,99e841cae183216387d22e616ca5a0d5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (98).png,4,Severe,train,6121c0ebbe2fec36317879752d46641c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-I\4Severe\SevereG4 (99).png,4,Severe,train,46217cbc99e1241c5b9399fff9cc1ac1
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (1).png,0,Normal,train,966fb4c02a97c3ffb89f91a98e22437f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (10).png,0,Normal,val,1af13c5538c1ab5597db6ad72b61e463
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (100).png,0,Normal,train,e9305b8cbbd5ccb7cd894762124e803b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (101).png,0,Normal,train,dfc4994e51039c9fb4d960c706865c2d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (102).png,0,Normal,val,0156aac54417d9c793356c816324016c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (103).png,0,Normal,train,85e3031441c4c396990a0b23afc6933c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (104).png,0,Normal,train,6bfb578f03f0ace55d13e63d3da7983f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (105).png,0,Normal,train,fa93ced39ae167ac8ba8f3e55cddaf90
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (106).png,0,Normal,val,469acd6f47ea56442e0c60ed22ba08d9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (107).png,0,Normal,train,cd27c9ca7aff5171b593b5773c52b2b4
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (108).png,0,Normal,train,e8bbad26854014c35411d3b0738b8efc
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (109).png,0,Normal,train,4589fe381fbfaf30a06ea9dbfd4fe89d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (11).png,0,Normal,train,ba6436ed9d5df33f985b31ba50735e49
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (110).png,0,Normal,val,2e7651c46a6ac7fbeed8fd3126dfcba9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (111).png,0,Normal,val,de963c988854080458f750bb661547e9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (112).png,0,Normal,train,3a3185920c9f3d9dee6d81b39e05c665
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (113).png,0,Normal,train,5f63ba22b33ffbbfafff509f6b54807c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (114).png,0,Normal,train,3c66db523ff8eecabc7d70b254337369
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (115).png,0,Normal,train,f665f50e51ee9ffb6a08acd03504a9a6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (116).png,0,Normal,train,03c5dd26f21737d99436d6694bfd4743
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (117).png,0,Normal,val,1b55a0047fbc35407f3e2333f66e1f50
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (118).png,0,Normal,test,4bc69d741c261895cdff4a4d74b14d7a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (119).png,0,Normal,train,69b4e136fc13f6c2267993cb9d862351
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (12).png,0,Normal,train,d035602a9666b3b8876c05ed2e6245a3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (120).png,0,Normal,train,32392cef2b8d1fc9d08222a85574c82c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (121).png,0,Normal,train,2d3491f49fdedc7afdea909fd1a43187
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (122).png,0,Normal,train,428a7f69c291b0468c45d837f2930f99
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (123).png,0,Normal,test,06e9ad3a0a08d7cc4b5e040716d905d2
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (124).png,0,Normal,train,69bdfb2d61ea7522aff25765f583364a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (125).png,0,Normal,train,3747d4f7251e408b64fe88680777f3da
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (126).png,0,Normal,train,2dc918b1f9dfb83b37c3a1f7e4d91f45
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (127).png,0,Normal,train,12325d8ac0981514580d48f35d4673b5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (128).png,0,Normal,test,8f61f2d1c75fcc3371f860498d1899ca
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (129).png,0,Normal,train,7dec804fe07f3aa4b128029ba857f81d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (13).png,0,Normal,val,e79dc03109440724b5b1c30b0e001439
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (130).png,0,Normal,train,982ef13bd40558e313fb95a84304160d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (131).png,0,Normal,train,f75bd024f9dcbd16cc975b621b533760
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (132).png,0,Normal,train,5783fc0c233c0bea35aa90dc46332806
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (133).png,0,Normal,train,60007408ff4194383ef761b1f213e473
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (134).png,0,Normal,train,461e70ee7b0696b3a497f861ce3f1178
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (135).png,0,Normal,val,440a04b6ad13735305fb3b56d3c37bbe
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (136).png,0,Normal,train,81512040e1bbb58fd31885d54865c885
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (137).png,0,Normal,train,03a37078c13a885d5de291381135870b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (138).png,0,Normal,test,ba376b91ec9225e9e87fe8b42b4bbdb7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (139).png,0,Normal,train,b4ebed5790dd477baa7fd659e9bcf8aa
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (14).png,0,Normal,train,f5286953fc7a2f8afe03ba09404b445c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (140).png,0,Normal,train,a32218b0d9026e91ed3e121130c03d89
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (141).png,0,Normal,test,d70476a622394d8dbc79bfc378f82fca
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (142).png,0,Normal,test,faf560e3e2a4f48c3c15f5757b112447
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (143).png,0,Normal,test,305d4c4f60e11dd18bfb6f204f2eb8b5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (144).png,0,Normal,test,5cce93eb0854448e5dea1fbc5ed1b987
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (145).png,0,Normal,train,940bdac7781200525f03eef7ce09db7b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (146).png,0,Normal,val,f5db3549ca32365894d56e32c34a43e4
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (147).png,0,Normal,val,7db7a16da5c6ce7c979b21fda676a073
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (148).png,0,Normal,test,27ec77329c7e479d612158ad25449285
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (149).png,0,Normal,train,c6ffc0963313b1d446f46ae1dc6dd637
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (15).png,0,Normal,train,817e9da7b508c992a88fa365dc4644bd
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (150).png,0,Normal,train,b01bae32ac0c8cee9b36374b756b877a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (151).png,0,Normal,val,5441e8981c7f959536e0dad2fc0bd9f8
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (152).png,0,Normal,train,11af3ffed18bf9fc0d99e352f2178da3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (153).png,0,Normal,train,854f98fd8700d4c63bbdb84202237930
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (154).png,0,Normal,val,01baad6a9e092374b5e24db6b4c1fa83
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (155).png,0,Normal,test,470c1e6f084c8533a5867d190a35c848
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (156).png,0,Normal,train,2d1819628b84826f4219b4698835c60a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (157).png,0,Normal,val,9d94e50f060878521531e7e9631c496b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (158).png,0,Normal,train,7d5d2c9ccf801274ca83a1ce469a69af
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (159).png,0,Normal,train,3f0aab34debe551d7a73eeef3946c909
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (16).png,0,Normal,train,d10401c8a7992fded39000ea5a28dadb
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (160).png,0,Normal,train,e33f48cc0803da3838df1e3859fc9694
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (161).png,0,Normal,train,c40e2ac156aac0c233853cf430c07f33
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (162).png,0,Normal,train,e970f3bd3787c3b21aeacdd2b3d6460b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (163).png,0,Normal,val,6e87ed68b9cc6f8698ea2276c9d99f95
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (164).png,0,Normal,train,681337526ff7ba5e913010ddcf897690
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (165).png,0,Normal,train,dfd6aae1cd7756823c5c1173d17c8279
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (166).png,0,Normal,train,37fb74e97d2b3bc9ff1d8638ff2255dd
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (167).png,0,Normal,train,d77d2f73d68181c845bc1e0a2a1759c9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (168).png,0,Normal,train,f1f854810ed1c39f1e056c3c407fda7b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (169).png,0,Normal,train,9f983540706d7521dc08b9d6d43065f7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (17).png,0,Normal,train,64ec29f18db4b86467696dfd660674eb
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (170).png,0,Normal,train,d6f41a7cc7ca1c2956db7c503ae6f3f7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (171).png,0,Normal,val,8206ed63345ff775a3d14ad581fc8629
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (172).png,0,Normal,train,f1390a834bd1732c5b6b3576c67b4939
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (173).png,0,Normal,train,568e67e501fecaf4f7ed7642388df9ab
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (174).png,0,Normal,train,b16d754a26e6a1ed55724b181cd638da
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (175).png,0,Normal,train,09aeff17b2eff3ec5e43355b8a1f8417
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (176).png,0,Normal,train,cdb3798011dc54382994a027c2bb05de
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (177).png,0,Normal,train,8829192ecb4b0e7f20606dd61b76acae
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (178).png,0,Normal,val,445f614220a2e221640412d339fa0530
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (179).png,0,Normal,test,0cf91ee5df64e5870dec40f1263508d3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (18).png,0,Normal,train,7a9d3fd452904d1dada901534ff955f9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (180).png,0,Normal,train,c3a4fa6123e16f7857b32ef55cbc7297
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (181).png,0,Normal,val,0161987b0140a5f88837ed0714470af9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (182).png,0,Normal,train,668d4a073461947b927932c3624a0246
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (183).png,0,Normal,train,9ba135f00803feca9693a3bb07357af4
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (184).png,0,Normal,train,9d53acdc06874d79b9ab9794de97f91b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (185).png,0,Normal,train,769f2ea4cf42dab59e99740b92a9b54b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (186).png,0,Normal,train,87c3bcbb5a35c154b0eb837604d3059c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (187).png,0,Normal,train,eb8c017c746bd0922760e64c3b652f32
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (188).png,0,Normal,val,57284254ab43357848ff2f26b2930fbe
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (189).png,0,Normal,val,55fcf529b8204d2f39f05a9a6596e8ad
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (19).png,0,Normal,test,d0c9857736af0d9b24a20ff0f59437e5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (190).png,0,Normal,train,adb2357af34f9ab78e3b8e6b5624c6b7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (191).png,0,Normal,val,eed2ed62d3c0b682d1cb1cefaa48f0a6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (192).png,0,Normal,train,2532868ba10de5c6b122a7d7d04911ce
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (193).png,0,Normal,train,f186b6f11911683ce3fd8724d7a4813d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (194).png,0,Normal,val,768b58bd7af6415eed80795bf4aaaad2
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (195).png,0,Normal,val,4b8176f0dce1e8070f55eb9a467d5bb7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (196).png,0,Normal,train,f8c91c9a889c640e3977d9e439f9517d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (197).png,0,Normal,train,08ce4ed87423dc822cc8c24e39c3df86
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (198).png,0,Normal,train,1f83bac66d62e3f7495bcdfc7a76f2ef
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (199).png,0,Normal,train,08b9c5ba8f4a7bb26081a8fdb9c2961f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (2).png,0,Normal,train,3b620fc9edd04d10f85713ebc72fbf7b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (20).png,0,Normal,train,b47356100cee9cfe98b646ee790b2682
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (200).png,0,Normal,train,a624ab7c5cd5820b54572574c394a09c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (201).png,0,Normal,train,5967482ebdb3d4c6c7938b579f952962
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (202).png,0,Normal,train,d2d88120175210367319da0740c98495
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (203).png,0,Normal,train,433632eb709dc1f58cb66b213470d381
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (204).png,0,Normal,train,3cc2fdc9f217ed248bfc11f2ed7c2a1f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (205).png,0,Normal,train,3fc40e7b79f689d6586bf9d8a51eba4e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (206).png,0,Normal,train,ec245f74d5a07cd38abc19cbb68629f6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (207).png,0,Normal,train,d47f2768864b9d2014c1f72185e47df8
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (208).png,0,Normal,val,52dd34fd5f250e081298dcf1268b88d9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (209).png,0,Normal,train,5eaa6e5b805f057d4311d6bff3672213
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (21).png,0,Normal,train,2a62b2b05998de99811e262668b0163e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (210).png,0,Normal,train,2b185c0838ef489cb012b5629970002e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (211).png,0,Normal,train,70f6bb3952c596766ec5c31ed503dbc4
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (212).png,0,Normal,train,635f79cb2dbc5bc38ac92138386abf27
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (213).png,0,Normal,train,800c1e14ae6744c22a34199c40fae4d9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (214).png,0,Normal,test,e0f8060c5eb30e4016a8eee68dd1af70
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (215).png,0,Normal,train,73f31626e4690580a7c2505ab0f68b25
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (216).png,0,Normal,test,786f9f368dd6ef9fe72431c5cc3d9eba
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (217).png,0,Normal,train,30ff064033d005553daa21043ecefab5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (218).png,0,Normal,train,bea42036d15245c8cc91c84121ca074d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (219).png,0,Normal,train,d35a46743a92bc8be16c71e51ccc9c17
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (22).png,0,Normal,val,c065085aac5d6defceec1219c63fedfc
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (220).png,0,Normal,test,2b52081ef8aaff553afc9169fd93e28b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (221).png,0,Normal,train,a82108267b4caebcbfeaf4a85f356336
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (222).png,0,Normal,train,8521a04760f065282fde55c05222be22
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\0Normal\NormalG0 (223).png,0,Normal,val,38f27ff74996427a33adabc801b59ba8
